State,Library ID,Submission Year,Library Name,Street Address,City,Zip Code,Longitude,Latitude,State Code,County Code,County,County Population,Public Library Definition,Legal Basis,Administrative Structure,Interlibrary Relationship,Service Population,Service Population Without Duplicates,Central Libraries,Branch Libraries,Bookmobiles,MLS Librarians,Librarians,Employees,Total Staff,Local Government Operating Revenue,State Government Operating Revenue,Federal Government Operating Revenue,Other Operating Revenue,Total Operating Revenue,Salaries,Benefits,Total Staff Expenditures,Print Collection Expenditures,Digital Collection Expenditures,Other Collection Expenditures,Total Collection Expenditures,Other Operating Expenditures,Total Operating Expenditures,Local Government Capital Revenue,State Government Capital Revenue,Federal Government Capital Revenue,Other Capital Revenue,Total Capital Revenue,Total Capital Expenditures,Print Collection,Digital Collection,Audio Collection,Downloadable Audio,Physical Video,Downloadable Video,Local Cooperative Agreements,State Licensed Databases,Total Licensed Databases,Print Subscriptions,Hours Open,Library Visits,Reference Transactions,Registered Users,Circulation Transactions,Interlibrary Loans Provided,Interlibrary Loans Received,Library Programs,Children’s Programs,Young Adult Programs,Library Program Audience,Children’s Program Audience,Young Adult Program Audience,Public Internet Computers,Internet Computer Use,Wireless Internet Sessions,Start Date,End Date
AK,AK0080,2015,WILLOW PUBLIC LIBRARY,23557 WEST WILLOW COMMUNITY CENTER,WILLOW,99688,-150.851603,61.33519,2,170,MATANUSKA-SUSITNA,97882,Y,CO,SO,NO,6979,6979,1,0,0,0,1.88,0.51,2.39,277720,6600,699,0,285019,118332,96162,214494,18660,0,0,18660,51866,285020,0,0,0,0,0,0,24068,9773,1563,10496,2766,0,1,49,50,54,2300,43043,1161,2077,31283,305,367,68,49,0,1661,1269,0,12,5554,8408,07/01/2013,06/30/2014
AK,AK0081,2015,IRENE INGLE PUBLIC LIBRARY,124 SECOND STREET,WRANGELL,99929,-132.386938,56.4730653,2,275,WRANGELL,2364,Y,CO,SO,NO,2406,2406,1,0,0,0,1,1.5,2.5,272350,16524,6000,14844,309718,126189,98319,224508,25060,1500,0,26560,58650,309718,0,0,0,0,0,0,34260,9773,1184,10496,2265,0,2,49,51,68,1858,29799,6020,1396,39083,0,272,66,45,9,1557,932,110,10,3710,3711,07/01/2013,06/30/2014
AK,AK0082,2015,AKIAK SCHOOL/COMMUNITY LIBRARY,1 KILBUCK ROAD,AKIAK,99552,-161.228344,60.917795,2,50,BETHEL,17868,Y,NL,SO,NO,389,389,1,0,0,0,0.25,0.25,0.5,30000,6600,0,0,36600, , , ,3849,0,0,3849, ,47600,0,0,0,0,0,0,8969,0,90,0,500,0,0,49,49,30,480,6000,365,314,4563,3,5,210,208,1,2224,2207,8,6,1750,0,07/01/2013,06/30/2014
AK,AK0085,2015,FRANCES KIBBLE KENNY LAKE PUBLIC LIBRARY,MILE 5 EDGERTON HIGHWAY,KENNY LAKE,99573,-144.043021,61.709958,2,261,VALDEZ-CORDOVA,9488,N,NP,SO,NO,307,307,1,0,0,0,0,0,0,0,6600,0,7441,14041, , , ,2728,0,1867,4595, ,17835,0,0,0,0,0,0,7670,0,614,0,2814,0,0,49,49,5,785,2541,86,482,2587,0,49,60,48,1,771,576,25,4,422,0,07/01/2013,06/30/2014
AK,AK0087,2015,KOYUK PUBLIC LIBRARY,3RD AND BIRCH STREET,KOYUK,99753,-161.141837,64.93803,2,180,NOME,9817,Y,CI,SO,NO,321,321,1,0,0,0,0.25,0.19,0.44,13384,12241,7280,56596,89501, , , ,2200,500,182,2882, ,89962,0,0,0,0,0,0,3280,0,50,15,50,0,0,49,49,10,520,2420,280,321,3758,0,0,12,12,0,160,160,0,3,850,180,07/01/2013,06/30/2014
AK,AK0091,2015,TULUKSAK SCHOOL/COMMUNITY LIBRARY,1 PHILLIP STREET,TULUKSAK,99679,-160.952397,61.107769,2,50,BETHEL,17868,Y,NL,SO,NO,372,372,1,0,0,0,0.25,0,0.25,7000,6600,0,0,13600, , , ,2700,0,500,3200, ,11500,0,0,0,0,0,0,7142,0,136,0,509,0,0,49,49,20,1300,3950,350,300,4188,10,2,8,6,1,385,310,5,7,1775,1100,07/01/2013,06/30/2014
AK,AK0094,2015,TUZZY CONSORTIUM LIBRARY,5421 NORTH STAR STREET,BARROW,99723,-156.7534146,71.2984603,2,185,NORTH SLOPE,9703,Y,MJ,MO,NO,7110,7110,1,7,0,2,2,8,10,545580,185155,89033,339360,1159128,326565,124643,451208,38204,16573,9859,64636,544294,1060138,0,0,0,0,0,0,51932,12710,1653,10496,8321,0,10,49,59,152,6528,60672,1998,2841,33305,53,130,256,199,22,6579,5643,504,35,22451,2368,07/01/2013,06/30/2014
AK,AK0095,2015,AKIACHAK SCHOOL/COMMUNITY LIBRARY,1 MAIN STREET,AKIACHAK,99551,-161.825068,59.012567,2,50,BETHEL,17868,Y,NL,SO,NO,671,671,1,0,0,0,0.2,0,0.2,52410,6600,0,0,59010, , , ,4238,1615,400,6253, ,45828,0,0,0,0,0,0,13795,0,522,0,506,0,0,49,49,10,480,14000,395,619,8939,0,50,254,230,12,5807,4710,912,3,4097,0,07/01/2013,06/30/2014
AK,AK0097,2015,ESTHER GREENWALD LIBRARY,366 GARTEENI HIGHWAY,HOONAH,99829,-135.4385608,58.1082582,2,105,SKAGWAY-ANGOON,2082,Y,CI,SO,NO,787,787,1,0,0,0,0.66,0.24,0.9,53313,8426,9821,14570,86130, , , ,3891,2124,181,6196, ,96438,0,0,0,0,0,0,18588,9773,86,10496,941,0,1,49,50,17,1440,11612,598,677,4849,0,28,387,272,106,5020,3824,1160,14,7612,8640,07/01/2013,06/30/2014
AK,AK0099,2015,MOOSE PASS PUBLIC LIBRARY,38100 DEPOT ROAD,MOOSE PASS,99631,-149.3684553,60.4873228,2,122,KENAI PENINSULA,57477,Y,NP,SO,NO,234,234,1,0,0,0,0,0.18,0.18,0,8504,10922,7303,26729, , , ,6388,685,1181,8254, ,31201,0,0,0,0,0,0,6773,9773,65,10496,907,0,0,49,49,5,1352,1984,142,250,2637,0,279,10,4,4,109,80,27,3,419,129,07/01/2013,06/30/2014
AK,AK0100,2015,TOP OF THE KUSKOKWIM COMMUNITY/SCHOOL LIBRARY,9127 MAIN STREET,NIKOLAI,99691,-154.377316,63.010723,2,290,YUKON-KOYUKUK,5547,Y,CI,SO,NO,83,83,1,0,0,0,0.25,0,0.25,3000,6600,7933,0,17533, , , ,4750,0,750,5500, ,16600,0,0,0,0,0,0,5170,48,190,0,120,0,0,49,49,14,480,1751,220,35,2155,0,0,30,25,0,306,126,0,6,550,360,07/01/2013,06/30/2014
AK,AK0101,2015,SAND POINT COMMUNITY/SCHOOL LIBRARY,123 RED COVE ROAD,SAND POINT,99661,-160.4813624,55.3533513,2,13,ALEUTIANS EAST,3360,Y,CI,SO,NO,946,946,1,0,0,0,0.38,0,0.38,47200,7798,2973,11500,69471, , , ,18050,270,2350,20670, ,66553,0,0,0,0,0,0,19500,17,0,0,613,0,0,49,49,40,780,19360,1260,225,14342,2,12,182,114,53,1531,1004,450,29,9516,104,07/01/2013,06/30/2014
AK,AK0102,2015,EGEGIK VILLAGE LIBRARY,289 AIRPORT ROAD,EGEGIK,99579,-157.345234,58.210776,2,164,LAKE AND PENINSULA,1631,Y,NL,SO,NO,106,106,1,0,0,0,0.25,0.24,0.49,0,18780,10793,49920,79493, , , ,1531,98,1938,3567, ,78749,0,0,0,0,0,0,3283,25,39,0,1253,0,0,49,49,24,1008,550,104,106,1131,0,0,7,6,0,19,14,0,1,300,75,07/01/2013,06/30/2014
AK,AK0103,2015,TRAPPER CREEK PUBLIC LIBRARY,8901 EAST DEVONSHIRE DRIVE,TRAPPER CREEK,99683,-150.246221,62.3072213,2,170,MATANUSKA-SUSITNA,97882,Y,CO,SO,NO,5484,5484,1,0,0,0,0.75,0.24,0.99,153323,6600,0,0,159923, , , ,15059,0,0,15059, ,159922,0,0,0,0,0,0,13115,9773,1406,10496,2566,0,1,49,50,35,1270,6170,642,2109,14997,3,39,121,80,10,1141,811,17,8,2146,1516,07/01/2013,06/30/2014
AK,AK0104,2015,HOLY CROSS COMMUNITY/SCHOOL LIBRARY,210 MAIN STREET,HOLY CROSS,99602,-160.023886,62.057258,2,290,YUKON-KOYUKUK,5547,Y,CI,SO,NO,177,177,1,0,0,0,0.25,0,0.25,3000,19080,8000,49920,80000, , , ,4750,0,750,5500, ,78500,0,0,0,0,0,0,5990,0,0,0,410,20,0,49,49,20,480,3000,240,177,1210,0,0,128,128,0,404,404,0,6,2000,0,07/01/2013,06/30/2014
AK,AK0113,2015,OUZINKIE TRIBAL MEDIA CENTER,216 THIRD STREET,OUZINKIE,99644,-152.4946421,57.9225351,2,150,KODIAK ISLAND,13986,Y,NL,SO,NO,171,171,1,0,0,0,0.85,0,0.85,20370,24840,13244,43680,102134, , , ,1790,0,3713,5503, ,101214,0,0,0,0,0,0,2295,0,0,15,751,0,0,49,49,20,2184,4600,320,55,1770,0,21,38,27,6,128,106,15,11,3000,0,07/01/2013,06/30/2014
AK,AK0114,2015,ST. GEORGE ISLAND SCHOOL/COMMUNITY LIBRARY,NO. 1 ELEMENTARY SCHOOL ROAD,ST. GEORGE,99591,-169.616909,56.581679,2,16,ALEUTIANS WEST,5750,Y,MJ,SO,NO,92,92,1,0,0,0,0.35,0.35,0.7,27061,6600,5290,0,38951, , , ,3529,0,0,3529, ,38950,0,0,0,0,0,0,5228,210,0,0,117,0,0,49,49,18,672,680,16,34,195,0,0,108,69,36,572,442,72,19,252,64,07/01/2013,06/30/2014
AK,AK0115,2015,UNALASKA PUBLIC LIBRARY,64 ELEANOR DRIVE,UNALASKA,99685,-166.5295673,53.8704886,2,16,ALEUTIANS WEST,5750,Y,CI,SO,NO,4689,4689,1,0,0,1,1,4,5,665584,27374,16086,54173,763217,276644,191271,467915,26157,6529,9336,42022,216167,726104,0,0,0,0,0,0,40713,9773,881,10496,20069,0,0,49,49,134,3484,113205,2452,7249,212781,60,1535,222,169,13,6626,3796,490,24,50456,19521,07/01/2013,06/30/2014
AK,AK0116,2015,ANIAK PUBLIC LIBRARY,270 RIVERFRONT DRIVE,ANIAK,99557,-156.70387,61.496996,2,50,BETHEL,17868,Y,CI,SO,NO,533,533,1,0,0,0,0.5,0,0.5,18859,17136,10921,96933,143849, , , ,802,266,2563,3631, ,135151,0,0,0,0,0,0,3938,55,0,0,485,0,0,49,49,9,1000,3100,250,533,2204,0,5,10,10,0,30,30,0,6,1750,500,07/01/2013,06/30/2014
AK,AK0117,2015,HYDER PUBLIC LIBRARY,50 MAIN STREET,HYDER,99923,-130.054261,55.9512325,2,198,PR WALES-OUTER,6396,Y,NP,SO,NO,91,91,1,0,0,0,0,0.18,0.18,0,18696,10101,50374,79171, , , ,2072,372,1480,3924, ,76281,0,0,0,0,0,0,8317,0,3,0,1256,0,0,49,49,40,1028,1563,60,91,1664,0,0,100,62,8,550,124,142,6,726,652,07/01/2013,06/30/2014
AK,AK0120,2015,INNOKO RIVER COMMUNITY/SCHOOL AND TRIBAL LIBRARY,101 PINE STREET,SHAGELUK,99665,-159.837595,62.682486,2,290,YUKON-KOYUKUK,5547,Y,CI,SO,NO,79,79,1,0,0,0,0.5,0,0.5,3000,19080,7000,49920,79000, , , ,4750,0,750,5500, ,78500,0,0,0,0,0,0,3920,15,64,0,190,12,0,49,49,14,1000,1460,300,79,403,0,0,45,31,4,318,209,71,3,800,600,07/01/2013,06/30/2014
AK,AK0121,2015,BLACKWELL COMMUNITY/SCHOOL LIBRARY,100 WHITE SPRUCE TRAIL,ANVIK,99558,-159.72838,63.235938,2,290,YUKON-KOYUKUK,5547,Y,CI,SO,NO,79,79,1,0,0,0,0.25,0,0.25,3000,25020,7000,85633,120653, , , ,2047,0,304,2351, ,113811,0,0,0,0,0,0,3135,110,80,40,83,0,0,49,49,1,300,420,100,75,440,0,0,24,17,7,191,170,21,6,120,0,07/01/2013,06/30/2014
AK,AK0122,2015,DAVID LOUIS COMMUNITY/SCHOOL LIBRARY,DAVID LOUIS SCHOOL BUILDING,GRAYLING,99590,-159.676935,64.075022,2,290,YUKON-KOYUKUK,5547,Y,CI,SO,NO,191,191,1,0,0,0,0,0.09,0.09,3000,19080,7000,49920,79000, , , ,763,0,0,763, ,56142,0,0,0,0,0,0,7353,0,5,0,210,0,0,49,49,0,180,560,20,191,173,0,0,14,10,2,117,50,55,4,125,0,07/01/2013,06/30/2014
AK,AK0124,2015,LAKE MINCHUMINA COMMUNITY LIBRARY,123 FRONT STREET,LAKE MINCHUMINA,99757,-152.427523,63.848952,2,290,YUKON-KOYUKUK,5547,N,NP,SO,NO,10,10,1,0,0,0,0,0,0,0,18912,842,54641,74395, , , ,2162,0,1170,3332, ,71448,0,0,0,0,0,0,4323,0,210,0,782,250,0,49,49,19,1029,1876,132,30,2579,0,0,12,2,0,250,50,0,2,520,300,07/01/2013,06/30/2014
AK,AK0126,2015,IGIUGIG TRIBAL LIBRARY,1 AIRPORT WAY,IGIUGIG,99613,-156.57377,58.748921,2,60,LAKE AND PENINSULA,957,Y,NL,SO,NO,53,53,1,0,0,0.2,0.2,0.5,0.7,1215,18600,15909,49920,85644, , , ,3584,0,0,3584, ,85154,0,0,0,0,0,0,10300,9773,141,10496,190,0,1,49,50,28,600,1722,912,82,1238,2,12,78,60,10,254,185,28,7,341,0,07/01/2013,06/30/2014
AK,AK0127,2015,COFFMAN COVE COMMUNITY LIBRARY,108 NW DENALI ALLEY,COFFMAN COVE,99918,-131.69729,55.357009,2,198,PR WALES-OUTER KE,6396,Y,CI,SO,NO,174,174,1,0,0,0,0,0.2,0.2,2515,10802,10806,28320,52443, , , ,2904,769,0,3673, ,53910,0,0,0,0,0,809,15493,0,0,0,0,0,0,49,49,0,1366,4215,148,174,1276,0,0,34,24,4,96,31,22,4,1324,747,07/01/2013,06/30/2014
AK,AK0130,2015,THORNE BAY PUBLIC LIBRARY,120 FREEMAN DRIVE,THORNE BAY,99919,-132.5233422,55.6868741,2,198,PR WALES-OUTER KE,6396,Y,CI,SO,NO,530,530,1,0,0,0,1,0,1,5907,10334,2821,15575,34637, , , ,2598,0,300,2898, ,33976,0,0,0,0,0,0,4892,0,171,0,1290,0,0,49,49,10,1443,2263,429,385,2841,0,39,6,3,2,137,24,107,5,957,0,07/01/2013,06/30/2014
AK,AK0134,2015,WHALE PASS COMMUNITY LIBRARY,BEACH ROAD LOT 3 BLOCK 14,WHALE PASS,99950,-133.1211057,56.1135692,2,198,PR WALES-OUTER KE,6396,N,CI,SO,NO,39,39,1,0,0,0,0,0,0,0,18768,2821,50602,72191, , , ,2637,0,2159,4796, ,71118,0,0,0,0,0,0,5943,0,131,0,2073,0,0,49,49,27,638,2691,121,274,2843,0,1,47,45,0,463,457,0,3,1455,0,07/01/2013,06/30/2014
AK,AK0135,2015,TOGIAK PUBLIC LIBRARY AND CULTURAL CENTER,2 MAIN STREET,TOGIAK,99678,0,0,2,70,DILLINGHAM,4988,Y,NP,SO,NO,876,876,1,0,0,0,0.5,0,0.5,0,12597,18922,92595,124114, , , ,26729,0,0,26729, ,125730,0,0,0,0,0,0,17000,45,0,0,203,0,0,49,49,2,1560,7150,391,407,2437,0,8,5,3,2,136,92,44,7,6010,3090,07/01/2013,06/30/2014
AK,AK0136,2015,SCAMMON BAY PUBLIC LIBRARY,103 MAIN STREET,SCAMMON BAY,99662,-166.081432,61.534112,2,270,WADE HAMPTON,8010,Y,CI,SO,NO,528,528,1,0,0,0,0.3,0,0.3,5500,6600,7000,3622,22722, , , ,2000,0,0,2000, ,18276,0,0,0,0,0,0,3990,0,40,0,28,0,0,49,49,0,1250,470,10,528,98,0,0,3,2,0,70,20,0,3,340,50,07/01/2013,06/30/2014
AK,AK0137,2015,KLUKWAN COMMUNITY/SCHOOL LIBRARY,315 MISSION STREET,KLUKWAN,99827,-135.448159,59.23259,2,100,HAINES,2566,Y,MJ,SO,NO,84,84,1,0,0,0,1.3,0,1.3,500,10070,77460,31234,119264, , , ,4409,699,1066,6174, ,109398,0,0,0,0,0,0,6270,0,105,0,728,0,0,49,49,13,676,1119,416,341,1996,0,10,84,45,24,223,77,63,4,338,20,07/01/2013,06/30/2014
AL,AL0001,2015,CARL ELLIOTT REGIONAL LIBRARY SYSTEM,98 18TH STREET EAST,JASPER,35501,-87.2739076,33.8333948,1,127,WALKER,65471,N,MJ,SO,HQ,66099,66099,1,0,0,1,3.5,0,3.5,99651,86706,0,59934,246291,106857,22692,129549,14512,6000,0,20512,96644,246705,0,0,0,0,0,0,0,19749,0,4884,0,25,0,57,57,0,2340,209399,32112,0,0,22,26,0,0,0,0,0,0,4,3530,-1,10/01/2013,09/30/2014
AL,AL0002,2015,ARLEY PUBLIC LIBRARY,6788 COUNTY ROAD 41,ARLEY,35541,-87.2234374,34.0500512,1,133,WINSTON,24150,Y,CI,SO,ME,354,354,1,0,0,0,1,0,1,36750,0,7000,2441,46191, , , ,4620,4375,0,8995, ,46191,0,0,0,0,0,0,9429,19749,272,4884,148,25,0,57,57,8,1820,5880,333,1853,13815,0,58,55,5,0,1246,175,0,5,1429,1036,10/01/2013,09/30/2014
AL,AL0005,2015,DOUBLE SPRINGS PUBLIC LIBRARY,637 BLAKE DRIVE,DOUBLE SPRINGS,35553,-87.3833998,34.1469989,1,133,WINSTON,24150,Y,CI,SO,ME,1068,1068,1,0,0,0,1,0.5,1.5,39119,0,7000,1750,47869, , , ,4576,4375,0,8951, ,47869,691,0,0,0,691,691,11092,19749,5,4884,6,25,0,57,57,0,2210,5580,2470,1825,17337,0,2,12,7,0,865,419,0,5,1971,575,10/01/2013,09/30/2014
AL,AL0006,2015,HALEYVILLE PUBLIC LIBRARY,913 20TH STREET,HALEYVILLE,35565,-87.623363,34.2263998,1,133,WINSTON,24150,Y,CI,SO,ME,4103,4103,1,0,0,0,2,0,2,81615,0,7000,1750,90365, , , ,5584,4375,0,9959, ,90365,691,0,0,0,691,691,12690,19749,100,4884,180,25,0,57,57,18,2496,18148,1227,3745,24153,0,9,22,15,0,834,441,0,6,4883,308,10/01/2013,09/30/2014
AL,AL0007,2015,JASPER PUBLIC LIBRARY,98 EAST 18TH STREET,JASPER,35501,-87.2739076,33.8333948,1,127,WALKER,65471,Y,CI,SO,ME,14235,14235,1,0,0,1,4.7,0,4.7,184183,0,10000,600,194783,79082,15820,94902,25392,0,2426,27818,72063,194783,0,0,0,0,0,0,60375,19749,445,4884,1655,25,0,57,57,29,2080,49367,19128,15715,96763,26,18,53,6,0,1179,587,0,17,13803,2186,10/01/2013,09/30/2014
AL,AL0009,2015,SUMITON PUBLIC LIBRARY,416 STATE STREET,SUMITON,35148,-87.0495275,33.7495769,1,127,WALKER,65471,Y,CI,SO,ME,2474,2474,1,0,0,0,0.8,0.75,1.55,52485,0,7000,1750,61235, , , ,4673,4375,0,9048, ,61235,0,0,0,0,0,0,10743,19749,43,4884,131,25,0,57,57,3,2288,6420,3851,2656,19734,0,0,63,61,0,855,771,0,5,1693,123,10/01/2013,09/30/2014
AL,AL0010,2015,CHEAHA REGIONAL LIBRARY,935 COLEMAN STREET,HEFLIN,36264,-85.5889203,33.6437581,1,29,CLEBURNE,15080,Y,MJ,MA,HQ,100328,100328,1,0,2,0,1,2,3,7650,123918,0,2260,133828,48214,16150,64364,7574,1200,3366,12140,25190,101694,0,0,0,0,0,0,20650,8418,2690,2986,590,15,1,57,58,2,3560,1242,564,8721,83702,238,141,6,2,0,116,79,0,6,344,-1,10/01/2013,09/30/2014
AL,AL0011,2015,ROANOKE - ANNIE L. AWBREY PUBLIC LIBRARY,736 COLLEGE STREET,ROANOKE,36274,-85.3706895,33.1495407,1,111,RANDOLPH,22539,Y,CI,SO,ME,6015,6015,1,0,0,0,1,3,4,102248,5348,0,7184,114780,55591,17106,72697,9357,0,0,9357,24001,106055,0,0,0,0,0,1216,19886,0,375,0,227,0,0,57,57,0,2236,32696,2246,7383,37470,1,12,134,111,4,3540,2987,10,18,27437,10804,10/01/2013,09/30/2014
AL,AL0012,2015,ASHLAND CITY PUBLIC LIBRARY,11 2ND AVENUE NORTH,ASHLAND,36251,-85.837242,33.274741,1,27,CLAY,13552,Y,CI,SO,ME,1952,1952,1,0,0,0,1,1,2,65115,2756,0,6387,74258, , , ,7598,1500,94,9192, ,65934,8060,0,0,0,8060,8060,24119,20285,341,4872,1697,25,0,57,57,0,2008,13914,821,4414,16470,5,2,75,60,8,1344,1201,88,15,4425,129,10/01/2013,09/30/2014
AL,AL0013,2015,SYLACAUGA - B. B. COMER MEMORIAL LIBRARY,314 NORTH BROADWAY AVENUE,SYLACAUGA,35150,-86.2507305,33.1718114,1,121,TALLADEGA,81322,Y,CI,SO,NO,12761,12761,1,0,0,1,3,10.2,13.2,627183,12249,10000,73970,723402,418552,95688,514240,23224,13776,1945,38945,176746,729931,0,0,0,0,0,0,100884,20513,1269,5200,95,25,2,57,59,101,2600,59425,14574,30490,174554,15,28,323,117,29,13031,5104,1276,50,14893,1475,10/01/2013,09/30/2014
AL,AL0014,2015,CHEROKEE COUNTY PUBLIC LIBRARY,310 MARY STREET,CENTRE,35960,-85.6763663,34.1493617,1,19,CHEROKEE,26037,Y,CO,SO,ME,3574,3574,1,0,0,0.9,0.9,1.9,2.8,137178,10800,0,23119,171097,68021,16415,84436,14336,0,8325,22661,49541,156638,0,0,0,0,0,0,32438,0,1263,0,18,0,0,57,57,15,1990,40778,9010,12400,90419,2,89,246,135,3,2578,1783,8,23,9135,2080,10/01/2013,09/30/2014
AL,AL0015,2015,CHILDERSBURG - EARLE A. RAINWATER MEMORIAL LIBRARY,124 NINTH AVENUE SW,CHILDERSBURG,35044,-86.3556694,33.2775588,1,121,TALLADEGA,81322,Y,CI,SO,ME,5124,5124,1,0,0,0,2,3,5,133544,4861,0,20145,158550,70122,21036,91158,21628,1500,1850,24978,26981,143117,0,0,0,0,0,14900,59707,20801,1758,5231,2981,25,1,57,58,36,2490,21148,1700,12990,34123,17,16,42,25,0,507,282,0,19,14690,260,10/01/2013,09/30/2014
AL,AL0016,2015,LINCOLN PUBLIC LIBRARY,49 COMPLEX DRIVE,LINCOLN,35096,-86.1235871,33.6044887,1,121,TALLADEGA,81322,Y,CI,SO,ME,6337,6337,1,0,0,0,2,0,2,138893,5560,0,3000,147453, , , ,8560,0,0,8560, ,118893,0,0,0,0,0,0,14447,0,155,0,67,0,0,57,57,4,2113,8174,7289,3819,6150,19,15,55,40,0,1160,800,0,15,5211,0,10/01/2013,09/30/2014
AL,AL0017,2015,LINEVILLE PUBLIC LIBRARY,60119 HIGHWAY 49,LINEVILLE,36266,-85.7544585,33.3145941,1,27,CLAY,13552,Y,CI,SO,ME,2308,2308,1,0,0,0,1,0,1,43775,2015,0,2415,48205, , , ,3742,0,600,4342, ,24581,0,0,0,0,0,0,15415,0,678,0,0,0,1,57,58,2,1857,5401,956,2546,8057,0,0,8,8,0,468,468,0,3,174,0,10/01/2013,09/30/2014
AL,AL0018,2015,HEFLIN - LUCILE L. MORGAN PUBLIC LIBRARY,541 ROSS STREET,HEFLIN,36264,-85.5878737,33.6437218,1,29,CLEBURNE,15080,Y,CI,SO,ME,3457,3457,1,0,0,0,0.55,0,0.55,25000,3111,0,3342,31453, , , ,1603,0,317,1920, ,31672,0,0,0,0,0,613,17526,0,301,0,1075,0,0,57,57,25,1214,9332,744,4802,8210,7,10,1,1,0,35,35,0,7,2998,115,10/01/2013,09/30/2014
AL,AL0019,2015,OXFORD PUBLIC LIBRARY,110 EAST 6TH STREET,OXFORD,36203,-85.8355168,33.6097203,1,15,CALHOUN,115916,Y,CI,SO,ME,21275,21275,1,0,0,1,1,7,8,450901,20422,0,0,471323,225000,0,225000,29394,0,5941,35335,35000,295335,0,0,0,0,0,0,55199,20285,3320,4872,2608,25,0,57,57,32,2236,32000,2000,20913,93916,4,138,412,137,0,9198,6804,0,53,27178,-1,10/01/2013,09/30/2014
AL,AL0020,2015,TALLADEGA - ARMSTRONG-OSBORNE PUBLIC LIBRARY,202 SOUTH STREET EAST,TALLADEGA,35160,-86.0997635,33.4331188,1,121,TALLADEGA,81322,Y,CI,SO,NO,15591,15591,1,0,0,1,1,7,8,384787,14966,1125,12330,413208,196715,43962,240677,25041,0,223,25264,148280,414221,0,0,0,0,0,0,150437,21087,1819,4953,121,26,1,57,58,144,2384,63200,83200,18515,58039,112,47,830,810,0,16750,16400,0,27,11150,450,10/01/2013,09/30/2014
AL,AL0022,2015,ABBEVILLE MEMORIAL LIBRARY,301 KIRKLAND STREET,ABBEVILLE,36310,-85.2504667,31.5672929,1,67,HENRY,17190,Y,CI,SO,NO,7645,7645,1,0,0,0,1,1.65,2.65,105239,8297,0,8556,122092,59208,18795,78003,7375,0,1481,8856,35072,121931,0,0,0,0,0,0,26348,20285,844,4872,489,25,0,57,57,40,2080,31759,8902,6278,16103,0,0,61,32,2,1461,1036,5,19,10967,3290,10/01/2013,09/30/2014
AL,AL0023,2015,ARITON - DOT LANEY MEMORIAL LIBRARY,30 WEST MAIN STREET,ARITON,36311,-85.7194125,31.6001879,1,45,DALE,49484,Y,CI,SO,ME,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3, , , ,-3,-3,-3,-3, ,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0
AL,AL0024,2015,HEADLAND - BLANCHE R. SOLOMON MEMORIAL LIBRARY,17 PARK STREET,HEADLAND,36345,-85.3419344,31.3523595,1,67,HENRY,17190,Y,CI,SO,NO,9642,9642,1,0,0,0,1,2,3,116550,8297,4000,8391,137238,63586,12167,75753,15143,1000,6253,22396,35601,133750,0,0,0,0,0,0,15276,20801,489,4903,522,25,0,57,57,30,2236,26000,6500,4171,20175,0,0,43,33,0,1137,932,0,16,6000,2066,10/01/2013,09/30/2014
AL,AL0025,2015,BRUNDIDGE - TUPPER LIGHTFOOT MEMORIAL LIBRARY,164 SOUTH MAIN STREET,BRUNDIDGE,36010,-85.8155105,31.7189493,1,109,PIKE,33389,Y,CI,SO,NO,8496,8496,1,0,0,1,4,0,4,216896,6902,0,7141,230939,75625,19688,95313,28558,0,9174,37732,25372,158417,2357,0,0,0,2357,40123,12109,0,147,0,528,0,0,57,57,24,2236,9070,1953,2521,13968,0,0,214,105,7,1897,1351,70,19,4462,0,10/01/2013,09/30/2014
AL,AL0026,2015,OZARK - DALE COUNTY PUBLIC LIBRARY,416 JAMES STREET,OZARK,36360,-85.6327649,31.452208,1,45,DALE,49484,Y,MJ,SO,ME,37931,37931,1,0,0,0,2,5,7,150750,35679,0,67274,253703,149287,12367,161654,21912,3000,2605,27517,64793,253964,0,0,0,0,0,0,62515,1063,2472,0,2289,0,0,57,57,0,2129,108146,7665,13156,105205,116,105,311,136,55,4653,1521,1261,42,34195,10500,10/01/2013,09/30/2014
AL,AL0029,2015,CLIO - ELTON B. STEPHENS LIBRARY,17 SCHOOL STREET,CLIO,36017,-85.6120904,31.7087604,1,5,BARBOUR,26887,Y,CI,SO,ME,3859,3859,1,0,0,0,1,0,1,7571,3704,0,0,11275, , , ,1840,0,400,2240, ,10268,0,0,0,0,0,0,20083,0,239,0,644,0,0,57,57,0,1045,19087,2009,1070,42718,0,0,14,5,5,141,71,44,18,6712,0,10/01/2013,09/30/2014
AL,AL0030,2015,LOUISVILLE PUBLIC LIBRARY,1951 MAIN STREET,LOUISVILLE,36048,-85.555864,31.782949,1,5,BARBOUR,26887,Y,CI,SO,ME,2810,2810,1,0,0,0,0.6,0,0.6,4159,2697,0,0,6856, , , ,1164,0,128,1292, ,6858,0,0,0,0,0,0,4071,0,0,0,15,0,0,57,57,0,900,465,10,255,385,0,0,2,2,0,170,170,0,2,298,0,10/01/2013,09/30/2014
